time,lat,lon,depth,mag,magType,nst,gap,dmin,rms
2021-12-16T13:13:36.910Z,32.3251667,-115.3526667,18.43,3.05,ml,30,77,0.1023,0.33
2021-12-16T12:25:25.256Z,31.56493822,-104.0301734,8.548120117,4.4,ml,19,60,0.03634227,0.2
2021-12-16T10:01:36.725Z,32.06268311,-102.2393054,10.53999837,3.3,ml,21,57,0.063159046,0.1
2021-12-16T04:33:27.070Z,32.06451416,-102.2393054,10.34436035,3.7,ml,27,57,0.064961747,0.1
2021-12-15T22:21:02.647Z,32.06359863,-102.2382336,9.830810547,3.6,ml,19,59,0.064228508,0.1
2021-12-15T22:06:34.934Z,29.7933,-113.848,10,4.3,mb,,131,0.882,0.96
2021-12-15T21:07:48.610Z,46.3928333,-116.9883333,-2,2.7,ml,13,85,0.318,0.14
2021-12-15T18:17:48.766Z,38.6693,-97.494,5,3.1,mb_lg,,74,0.725,0.54
2021-12-15T15:30:21.563Z,32.06451416,-102.2350181,8.877075195,3.1,ml,26,65,0.06569871,0.1
2021-12-15T15:03:08.629Z,38.6555,-97.519,5,3.5,mb_lg,,97,0.702,0.23
2021-12-15T13:07:59.617Z,44.3263,-115.1357,10,2.5,ml,,119,0.979,0.55
2021-12-15T10:38:40.030Z,29.9111,-113.8006,10,4.8,mb,,139,1.443,0.87
2021-12-15T09:58:21.631Z,38.69,-97.4346,3,4,mwr,,61,0.763,0.59
2021-12-15T02:46:59.688Z,44.2904,-115.1248,10,2.5,ml,,47,1.012,0.68
2021-12-15T01:56:16.550Z,41.337,-117.5345,8.7,3.1,ml,15,144.56,0.922,0.1952
2021-12-15T00:35:38.570Z,38.8365,-122.8125,2.44,2.61,md,78,23,0.01322,0.07
2021-12-14T22:02:29.390Z,38.6528,-97.4522,5,2.5,mb_lg,,140,0.73,0.36
2021-12-14T20:39:53.513Z,32.4604,-103.4628,4.04,2.9,ml,,52,0.118,0.61
2021-12-14T17:55:10.641Z,44.3619,-115.1185,12.37,3.1,ml,,40,0.96,0.76
2021-12-14T17:30:58.962Z,44.2626,-115.1576,20.75,2.6,ml,,94,0.812,1.08
2021-12-14T17:25:11.545Z,44.3591,-115.0638,18.64,2.7,ml,,44,0.988,1.13
2021-12-14T16:59:28.540Z,44.297,-115.1176,17.98,2.6,ml,,122,1.01,0.4
2021-12-14T16:49:08.952Z,44.2617,-115.1149,23.55,3.2,ml,,125,0.991,0.73
2021-12-14T13:59:56.780Z,44.3109,-115.1121,18.84,2.8,ml,,119,1.002,0.52
2021-12-14T09:58:19.278Z,38.1735,-117.8156,8.7,2.9,ml,20,113.42,0.045,0.1837
2021-12-14T06:36:15.330Z,31.6996667,-115.0538333,5.48,3.9,ml,11,162,0.6017,0.2
2021-12-14T04:07:04.880Z,38.626,-111.903,3.69,2.6,ml,28,130,0.2715,0.28
2021-12-14T02:31:32.038Z,24.807,-109.2209,10,5.1,mww,,155,3.693,0.8
2021-12-13T13:11:33.513Z,31.66191392,-104.4286993,6.157275391,2.6,ml,26,64,0.061808582,0.3
2021-12-13T07:53:29.837Z,31.65641324,-104.4601344,6.337231445,2.5,ml,25,66,0.036732968,0.2
2021-12-13T03:06:15.760Z,31.19607708,-103.329938,5.257495117,2.6,ml,32,62,0.052664484,0.2
2021-12-12T23:19:37.987Z,38.6539,-97.5065,5,2.6,mb_lg,,141,0.707,0.47
2021-12-12T17:52:56.070Z,38.691,-83.5815,14.51,3.04,md,18,89,0.2959,0.22
2021-12-12T02:09:23.561Z,38.6841,-97.5041,5,3.6,mwr,,97,0.733,0.35
2021-12-12T01:02:18.393Z,38.6823,-97.4937,5,2.5,mb_lg,,144,0.736,0.4
2021-12-11T22:27:18.092Z,31.72172783,-104.5167809,7.314135742,4,ml,28,78,0.03138868,0.3
2021-12-11T22:00:02.403Z,29.7774,-114.0326,10,4.5,mb,,143,0.926,1.28
2021-12-11T21:55:50.366Z,29.8607,-113.9285,10,4.3,mb,,133,0.968,0.85
2021-12-11T21:00:55.469Z,24.7784,-109.0983,10,4.1,mb,,185,0.819,0.87
2021-12-11T20:36:40.038Z,44.4623,-115.2051,10,2.6,ml,,61,0.843,1.25
2021-12-11T14:41:25.842Z,31.66442552,-104.3600931,7.416967773,2.6,ml,20,61,0.08147357,0.2
2021-12-11T13:28:52.239Z,31.66715953,-104.3638846,6.74855957,3.5,ml,24,69,0.08450421,0.2
2021-12-11T11:18:30.854Z,38.6863,-97.4905,5,2.6,mb_lg,,144,0.74,0.55
2021-12-11T10:30:42.230Z,31.67128223,-104.3660734,6.440063477,2.9,ml,23,68,0.08625166,0.3
2021-12-11T10:28:20.187Z,38.694,-97.4918,2.56,3,mb_lg,,145,0.746,0.22
2021-12-11T09:56:12.137Z,25.3072,-109.2157,10,4,mb,,178,1.696,0.49
2021-12-11T09:13:31.504Z,31.66760231,-104.3665799,7.314135742,2.5,ml,22,59,0.086777078,0.3
2021-12-11T09:03:30.411Z,31.66162119,-104.3676046,6.697143555,3.4,ml,26,69,0.088129905,0.3
2021-12-10T23:23:30.270Z,39.4446667,-110.3156667,-3.34,2.64,md,9,113,0.0218,0.27
2021-12-10T16:17:24.450Z,38.534,-122.6431667,7.29,2.53,md,93,42,0.0961,0.09
2021-12-10T12:25:53.440Z,40.4168333,-124.5783333,20.43,2.62,md,33,246,0.1929,0.17
2021-12-10T06:09:39.619Z,31.73540319,-104.5619021,6.877099609,2.5,ml,20,86,0.04409841,0.3
2021-12-10T03:56:58.957Z,31.71890084,-104.5563384,6.671435547,2.7,ml,18,80,0.049399197,0.3
2021-12-10T03:18:51.030Z,38.5418333,-119.5411667,3.51,2.87,md,18,82,0.04709,0.1
2021-12-10T02:39:47.050Z,40.2195,-121.1318333,5.72,2.82,md,40,57,0.03002,0.17
2021-12-09T21:56:27.671Z,44.4603,-115.2142,10,2.5,ml,,61,0.84,0.93
2021-12-09T16:30:40.079Z,31.68872582,-104.2924622,7.159887695,3.1,ml,22,65,0.029090844,0.3
2021-12-09T15:47:10.685Z,45.937,-106.6515,0,3,ml,,78,2.011,0.96
2021-12-09T15:31:05.156Z,30.0752,-113.6182,10,4.6,mb,,149,1.432,0.9
2021-12-09T07:25:11.700Z,32.7593333,-115.5158333,13.73,2.58,ml,42,85,0.07003,0.27
2021-12-09T06:38:13.660Z,34.3185,-119.4526667,7.25,3.49,ml,71,81,0.096,0.3
2021-12-09T06:00:33.590Z,40.3861667,-124.7528333,16.07,2.67,md,32,245,0.3284,0.13
2021-12-09T04:28:33.800Z,40.2513333,-124.16,12.75,2.7,md,24,121,0.008714,0.1
2021-12-09T01:04:52.450Z,35.7736667,-121.2941667,4.9,2.61,md,59,174,0.2017,0.06
2021-12-08T20:49:59.670Z,36.4978333,-120.6135,9.24,2.73,md,55,71,,0.16
2021-12-08T20:25:43.365Z,38.6609,-97.5037,5,3,mb_lg,,142,0.714,0.16
2021-12-08T16:24:10.155Z,31.72053004,-104.2760161,7.314135742,3.1,ml,28,59,0.039859696,0.3
2021-12-08T14:21:49.085Z,38.6661,-97.4763,5,2.6,mb_lg,,99,0.73,0.52
2021-12-08T13:45:28.299Z,38.6529,-97.4477,3,4.3,mwr,,68,0.732,0.47
2021-12-08T10:28:04.820Z,34.2005,-117.5068333,4.98,3.62,mw,189,16,0.03902,0.25
2021-12-08T04:54:11.383Z,31.05772283,-103.3206475,5.514575195,2.6,ml,25,58,0.063766739,0.3
2021-12-08T04:49:46.228Z,31.05126412,-103.3078296,5.308911133,3,ml,28,74,0.076163589,0.2
2021-12-08T04:22:04.617Z,44.3921,-115.171,10,2.7,ml,,60,0.912,0.76
2021-12-08T04:12:59.067Z,31.67217452,-104.4061857,7.905419922,2.8,ml,17,66,0.0807143,0.3
2021-12-08T04:11:01.470Z,31.67767519,-104.408389,7.596923828,3.2,ml,20,54,0.079277215,0.2
2021-12-08T02:35:34.246Z,31.72683291,-104.5408028,7.031347656,2.8,ml,26,84,0.034512117,0.2
2021-12-07T21:12:43.202Z,43.6758,-105.2972,0,3.1,ml,,149,1.362,0.56
2021-12-07T21:06:41.210Z,40.2851667,-124.5888333,12.42,2.83,md,31,237,0.1884,0.19
2021-12-07T10:12:11.598Z,43.3084,-70.0048,10,2.6,ml,,153,0.851,0.32
2021-12-07T09:30:20.017Z,38.1425,-117.9697,10.9,2.5,ml,30,76.26,0.009,0.1532
2021-12-07T07:11:22.480Z,35.9868333,-116.0806667,2.74,3.12,ml,17,50,0.1802,0.18
2021-12-07T06:29:11.510Z,38.5151667,-119.531,4.32,2.61,md,23,69,0.02825,0.07
2021-12-07T05:13:52.439Z,36.292,-97.519,7,2.7,ml,100,27,0,0.17
2021-12-07T02:57:23.153Z,31.67287973,-104.4037696,6.440063477,3.7,ml,40,66,0.082805311,0.3
2021-12-06T17:47:02.650Z,35.7404,-104.8498,5,2.7,ml,,69,1.059,0.65
2021-12-06T17:45:04.800Z,35.718,-117.572,8.08,2.55,ml,36,56,0.09971,0.12
2021-12-06T17:30:46.951Z,29.8139,-113.9108,10,4.7,mb,,134,0.919,1.13
2021-12-06T16:22:07.740Z,39.415,-110.2753333,-3.39,2.77,ml,6,253,0.03961,0.16
2021-12-06T08:40:04.525Z,24.7897,-109.1176,10,4,mb,,162,0.809,0.64
2021-12-05T21:21:01.570Z,48.69866667,-120.2361667,9.6,3.14,ml,27,87,0.25,0.27
2021-12-05T17:37:22.043Z,30.0634,-113.7657,10,4.8,mb,,91,1.348,1.15
2021-12-05T17:34:01.312Z,31.67394465,-104.3811696,7.159887695,2.5,ml,22,57,0.102101039,0.2
2021-12-05T12:30:10.060Z,38.15,-117.899,11.2,2.7,ml,22,67.06,0.023,0.1177
2021-12-05T11:10:33.750Z,34.0138333,-117.2148333,11.17,2.67,ml,174,14,0.0461,0.2
2021-12-05T10:56:24.403Z,38.1635,-118.2282,7.4,3,ml,32,60.77,0.139,0.1479
2021-12-05T06:55:20.897Z,30.1832,-113.2297,10,4.3,mb,,138,1.389,0.59
2021-12-05T02:08:28.730Z,37.7623333,-122.1575,2.84,2.52,md,95,28,0.02419,0.11
2021-12-05T01:35:06.097Z,44.3442,-112.6355,10,3.1,ml,,42,0.22,0.57
2021-12-05T01:26:56.982Z,29.8083,-113.9073,10,4.7,mb,,193,1.471,0.94
2021-12-05T01:18:08.044Z,31.64912797,-104.380951,6.388647461,2.8,ml,36,63,0.10400526,0.3
2021-12-05T00:29:58.460Z,35.10066667,-95.39116667,7.12,2.68,ml,74,112,0.043191524,0.2
2021-12-04T23:51:17.525Z,29.8072,-113.9213,10,4,mb,,166,1.465,0.74
2021-12-04T23:41:58.528Z,38.1629,-117.8355,10,2.7,ml,18,52.81,0.028,0.1202
2021-12-04T23:17:52.024Z,38.1587,-117.8402,10,2.6,ml,18,59.86,0.025,0.0814
2021-12-04T21:57:21.960Z,29.8324,-113.8088,10,4.4,mb,,127,0.911,1.03
2021-12-04T19:28:05.269Z,31.67562304,-104.4059478,6.440063477,2.5,ml,19,56,0.081141759,0.3
2021-12-04T12:45:44.774Z,31.73383553,-104.0902787,6.697143555,2.5,ml,19,63,0.029414371,0.3
2021-12-04T11:16:57.780Z,32.8806667,-115.5145,11.81,2.78,ml,44,45,0.04407,0.28
2021-12-04T10:32:26.077Z,38.7141,-97.5891,5,2.5,mb_lg,,149,0.726,0.4
2021-12-04T09:27:32.370Z,32.5955,-115.2983333,19.82,3.13,ml,46,43,0.1031,0.29
2021-12-04T09:25:10.030Z,32.5905,-115.2965,19.6,2.77,ml,38,43,0.1083,0.27
2021-12-04T09:20:01.850Z,32.5831667,-115.2921667,18.92,3.17,ml,47,43,0.1164,0.3
2021-12-04T09:13:26.540Z,32.5841667,-115.2951667,19.34,2.76,ml,36,78,0.1147,0.27
2021-12-04T08:11:27.426Z,24.9689,-109.2818,10,5.1,mww,,158,3.543,0.57
2021-12-04T07:58:32.808Z,29.8718,-113.8314,10,4.6,mb,,126,0.954,0.8
2021-12-04T05:34:19.664Z,31.59993226,-104.2245283,7.314135742,3.1,ml,37,69,0.159412569,0.2
2021-12-04T04:22:02.623Z,31.86126709,-101.7141054,11.22473145,2.5,ml,18,117,0.137697684,0.2
2021-12-03T23:53:47.989Z,31.66123724,-104.4268092,5.308911133,3.1,ml,30,139,0.063486229,0.3
2021-12-03T11:54:33.590Z,36.2478333,-92.8773333,4.57,2.75,md,32,74,0.1099,0.19
2021-12-03T00:14:51.010Z,31.8691667,-116.1776667,14.78,2.83,ml,16,126,0.2375,0.25
2021-12-02T20:57:35.813Z,45.1175,-106.99,0,2.7,ml,,154,1.612,1.08
2021-12-02T04:22:42.525Z,39.1438,-98.58,5,2.6,mb_lg,,118,0.727,0.51
2021-12-02T04:16:08.740Z,31.60706974,-104.5153357,8.111083984,2.8,ml,23,74,0.062875214,0.3
2021-12-01T08:56:17.445Z,31.9845714,-103.8697257,7.725463867,3,ml,28,42,0.057007134,0.2
2021-12-01T08:16:37.040Z,35.9526667,-89.9236667,11.22,2.64,md,63,41,0.03794,0.11
2021-12-01T07:55:42.099Z,31.67945261,-104.3822948,6.182983398,3.1,ml,44,68,0.101581832,0.3
2021-12-01T03:30:13.330Z,38.7921667,-122.7263333,2.1,2.53,md,78,41,0.007715,0.07
2021-12-01T01:39:48.580Z,35.6755,-117.5241667,9.49,2.78,ml,40,69,0.1022,0.11
2021-12-01T01:23:41.210Z,35.6763333,-117.5245,9.12,3.19,ml,44,69,0.103,0.13
2021-11-30T21:20:52.975Z,31.679394,-104.3914464,6.388647461,3.2,ml,20,68,0.093822036,0.3
2021-11-30T21:06:36.897Z,31.67074817,-104.3779115,6.74855957,2.7,ml,21,69,0.104761872,0.2
2021-11-30T20:43:39.720Z,43.8602,-105.1499,0,3.4,ml,,65,1.571,1.25
2021-11-30T19:37:34.804Z,44.9879,-113.0683,11.72,3.3,ml,,21,0.223,0.63
2021-11-30T16:07:02.370Z,37.1641667,-121.5598333,2.34,2.7,md,73,37,0.05322,0.1
2021-11-30T10:11:11.900Z,36.0453333,-117.8713333,3.49,2.78,ml,36,34,0.04057,0.12
2021-11-30T09:13:00.330Z,36.46333333,-98.78216667,6,2.53,ml,98,37,0,0.21
2021-11-30T03:30:27.380Z,37.9098333,-122.2888333,4.88,2.5,md,102,21,0.01465,0.09
2021-11-30T02:21:37.140Z,37.5735,-118.6291667,12.76,2.74,md,28,62,0.0983,0.08
2021-11-29T20:45:07.700Z,38.3733333,-112.774,4.46,2.85,ml,29,57,0.0778,0.12
2021-11-29T20:00:12.019Z,29.8352,-113.8222,10,4.6,mb,,127,0.916,0.99
2021-11-29T19:59:59.943Z,43.5356,-105.1382,0,3.3,ml,,198,1.346,1.08
2021-11-29T19:23:53.086Z,29.7902,-113.864,10,4.6,mb,,132,0.883,1.27
2021-11-29T16:34:00.243Z,31.65989898,-104.3102668,7.905419922,2.5,ml,17,68,0.11464229,0.3
2021-11-29T15:19:28.713Z,31.4704,-115.6969,10,3.3,ml,,72,0.108,0.73
2021-11-29T13:20:23.034Z,39.6388,-98.5016,5,2.5,mb_lg,,48,1.225,0.94
2021-11-29T08:44:56.882Z,29.8855,-113.774,10,4.3,mb,,122,0.956,0.34
2021-11-29T06:36:56.254Z,29.6574,-113.6419,10,4.1,mb,,159,1.727,0.61
2021-11-29T06:24:26.502Z,30.0066,-113.6228,10,4.3,mb,,129,1.06,1.01
2021-11-29T04:36:48.850Z,40.3523333,-124.4985,20.6,2.67,md,27,251,0.1352,0.12
2021-11-29T03:01:33.420Z,31.6173333,-116.0176667,7.6,2.61,ml,14,184,0.3009,0.14
2021-11-28T23:03:03.450Z,31.17996685,-103.3165901,2.892358398,3.2,ml,25,55,0.041048645,0.2
2021-11-28T19:42:35.765Z,44.1174,-115.0779,10,2.6,ml,,79,0.733,0.96
2021-11-28T18:32:50.002Z,31.67421366,-104.3749812,6.979931641,3.2,ml,19,57,0.107383425,0.2
2021-11-28T16:41:24.696Z,43.6256,-105.3109,0,2.6,ml,,251,1.318,1.3
2021-11-28T16:17:41.943Z,31.66091323,-104.5664834,8.008251953,3.6,ml,21,80,0.056552079,0.3
2021-11-28T13:34:33.292Z,31.6659005,-104.3813678,7.699755859,2.9,ml,14,61,0.101831641,0.3
2021-11-28T11:15:46.840Z,37.4415,-112.9816667,6.12,3.07,ml,21,115,0.1427,0.13
2021-11-28T08:58:55.198Z,31.66584542,-104.3899798,7.596923828,2.9,ml,14,61,0.094493942,0.2
2021-11-28T08:12:14.249Z,37.3819,-104.3529,4.79,2.7,ml,,69,0.247,0.22
2021-11-28T05:59:10.788Z,31.66923274,-104.2433241,6.697143555,3.3,ml,27,54,0.116130236,0.3
2021-11-28T05:44:21.475Z,31.4751,-115.6752,10,3.2,ml,,67,0.124,0.75
2021-11-27T15:35:34.011Z,28.48480225,-100.2976792,4.13285319,3.3,ml,10,81,0.017621678,0.3
2021-11-27T14:43:37.637Z,43.74,-105.2844,0,3.2,ml,,150,1.416,0.63
2021-11-27T14:12:30.130Z,34.2285,-116.7508333,7.6,2.57,ml,87,39,0.1351,0.12
2021-11-27T05:18:46.760Z,45.307,-123.9678333,15.35,2.54,ml,29,171,0.1023,0.18
2021-11-27T03:41:50.310Z,31.66688091,-104.3716873,7.596923828,3,ml,16,60,0.110061712,0.3
2021-11-27T02:46:37.519Z,31.66574382,-104.3697934,6.697143555,2.9,ml,27,60,0.111700146,0.2
2021-11-27T00:44:35.674Z,31.61353188,-104.2601313,6.131567383,2.6,ml,44,70,0.164648284,0.3
2021-11-26T23:04:31.171Z,31.6078032,-104.2571297,6.774267578,3.3,ml,22,58,0.170805937,0.3
2021-11-26T22:57:46.609Z,43.858,-105.1649,0,3.3,ml,,230,1.562,1.14
2021-11-26T22:24:10.550Z,31.61077734,-104.2595727,6.645727539,2.7,ml,46,70,0.16744563,0.2
2021-11-26T18:27:52.100Z,37.4983333,-118.8551667,4.19,2.77,md,19,74,0.09385,0.04
2021-11-26T17:56:19.569Z,43.8977,-105.0656,0,2.9,ml,,42,1.639,0.95
2021-11-26T17:45:05.440Z,37.497,-118.854,3.89,2.69,md,26,83,0.09495,0.04
2021-11-26T15:52:36.213Z,43.7097,-105.4158,0,3.1,ml,,127,1.333,0.5
2021-11-26T13:39:38.070Z,37.852,-112.5381667,7.37,2.8,ml,21,96,0.4424,0.18
2021-11-26T13:24:45.585Z,31.61282057,-104.2641607,7.031347656,3.4,ml,20,59,0.164647426,0.2
2021-11-26T12:03:32.734Z,31.65821442,-104.5589189,6.260107422,2.6,ml,19,80,0.050656718,0.3
2021-11-26T05:28:29.530Z,37.4966667,-118.8506667,4.2,2.97,ml,29,63,0.09476,0.05
2021-11-26T00:27:35.528Z,29.848,-113.8015,10,4.3,mb,,126,0.925,0.87
2021-11-25T22:50:05.487Z,29.8928,-113.8858,10,4.6,mb,,129,0.987,0.85
2021-11-25T22:29:08.368Z,43.768,-105.399,0,3.3,ml,,148,1.387,0.51
2021-11-25T21:57:10.770Z,37.4981667,-118.8523333,4.52,2.95,ml,31,59,0.09354,0.06
2021-11-25T20:42:15.249Z,29.8581,-113.826,10,4.4,mb,,196,1.471,0.7
2021-11-25T13:59:30.153Z,31.64218143,-104.0214142,7.622631836,2.6,ml,23,70,0.031976292,0.1
2021-11-25T10:18:01.651Z,31.67208545,-104.3090191,6.799975586,2.5,ml,21,56,0.102391929,0.2
2021-11-25T10:10:05.530Z,40.243,-124.1473333,11.17,2.59,md,30,134,0.01982,0.18
2021-11-24T23:14:48.060Z,40.3821667,-124.8378333,10.69,2.65,md,29,273,0.39,0.15
2021-11-24T19:02:55.011Z,43.8239,-105.2964,0,3.3,ml,,84,0.957,1.25
2021-11-24T14:59:09.094Z,31.65528445,-104.3134589,7.288427734,2.5,ml,38,68,0.119457583,0.3
2021-11-24T10:16:37.890Z,35.10033333,-95.39233333,7.47,2.68,ml,75,68,0.119676515,0.21
2021-11-24T09:47:58.042Z,29.7906,-113.8533,10,4.6,mwr,,175,1.512,0.79
2021-11-24T08:57:22.908Z,39.9195,-98.1406,5,2.6,mb_lg,,82,1.439,0.45
2021-11-24T07:11:50.770Z,40.3615,-124.8373333,12.48,2.67,md,43,234,0.3852,0.16
2021-11-24T05:30:15.189Z,35.09983333,-95.38983333,7.56,3.28,ml,75,69,0,0.18
2021-11-24T04:37:20.911Z,29.8294,-113.8625,10,4.7,mwr,,130,0.92,0.75
2021-11-24T04:12:34.437Z,31.65986759,-104.3156489,7.288427734,2.6,ml,17,59,0.115065632,0.3
2021-11-24T00:58:39.765Z,44.1105,-115.0955,10,2.5,ml,,80,0.737,1.1
2021-11-23T22:34:40.607Z,44.1161,-115.0692,10,3,ml,,79,0.728,0.88
2021-11-23T20:01:19.390Z,43.4404,-105.3741,0,3.1,ml,,80,1.154,0.46
2021-11-23T16:17:34.145Z,38.1652,-117.9636,1.9,2.6,ml,28,41.58,0.038,0.1145
2021-11-23T12:46:32.508Z,44.0971,-115.1469,10,2.5,ml,,74,0.753,0.38
2021-11-23T12:32:54.129Z,44.1314,-115.1057,10,4,mwr,,35,0.757,0.66
2021-11-23T11:58:56.269Z,44.1179,-115.1159,10,2.5,ml,,74,0.752,0.86
2021-11-23T11:30:19.837Z,30.071,-113.7217,10,4.3,mb,,152,1.37,0.59
2021-11-23T11:11:57.165Z,39.9309,-98.1724,5,3.1,mb_lg,,49,1.465,0.45
2021-11-23T02:08:16.090Z,31.6526667,-116.0996667,12.05,2.6,ml,11,197,0.3741,0.13
2021-11-23T01:40:27.490Z,36.687,-121.3188333,5.03,2.91,md,61,64,0.05137,0.11
2021-11-23T01:31:53.407Z,31.65825187,-104.4265123,7.391259766,2.7,ml,13,64,0.064153394,0.3
2021-11-23T01:03:06.640Z,36.685,-121.3226667,6.54,2.62,md,54,39,0.05496,0.14
2021-11-22T21:22:04.640Z,40.2966667,-124.519,19.43,3.01,ml,30,248,0.1352,0.06
2021-11-22T21:14:05.220Z,38.4873,-117.8415,6.5,3.2,ml,25,37.53,0.252,0.1505
2021-11-22T07:31:02.879Z,39.3595,-99.3958,5,2.6,mb_lg,,48,0.606,0.59
2021-11-22T04:32:24.000Z,36.5291667,-117.971,7.63,2.97,ml,31,65,0.1014,0.17
2021-11-22T02:32:50.489Z,31.271,-115.6706,22.46,2.7,ml,,197,0.154,0.97
2021-11-22T01:06:34.816Z,31.65952455,-104.3347537,7.57121582,2.8,ml,31,60,0.118229303,0.2
2021-11-21T11:04:12.110Z,36.6318333,-82.0253333,4.53,2.56,md,27,46,0.1987,0.09
2021-11-21T10:12:01.819Z,40.0828,-117.5203,7.1,2.5,ml,15,67.05,0.417,0.1724
2021-11-21T09:53:33.332Z,31.67514637,-104.372836,7.596923828,2.6,ml,16,56,0.109261307,0.3
2021-11-21T05:51:45.112Z,31.67731021,-104.4622205,6.465771484,2.8,ml,15,58,0.034001994,0.3
2021-11-21T04:39:43.844Z,38.1624,-117.9367,10.9,2.8,ml,28,67.4,0.051,0.136
2021-11-21T03:47:02.947Z,29.8557,-113.8277,10,4.2,mb,,127,0.937,0.91
2021-11-20T21:35:03.151Z,31.59536042,-104.0050469,7.93112793,2.9,ml,13,65,0.073600468,0.2
2021-11-20T17:00:52.431Z,43.9976,-105.4262,0,3,ml,,140,1.009,0.54
2021-11-20T11:52:24.730Z,40.2301667,-121.1596667,7.89,2.83,md,29,66,0.02064,0.17
2021-11-20T07:29:08.911Z,29.8835,-113.8066,10,4.3,mb,,125,0.96,0.57
2021-11-20T03:03:44.900Z,31.5711667,-114.403,5.97,3.39,ml,8,126,0.4846,0.35
2021-11-20T02:39:07.540Z,31.5421667,-114.3851667,3.91,3.75,ml,10,131,0.5169,0.23
2021-11-20T01:52:51.870Z,37.3688333,-118.3813333,4.69,3.12,ml,32,64,0.04283,0.09
2021-11-20T01:41:11.450Z,37.3628333,-118.3776667,5.01,2.69,md,32,66,0.03917,0.07
2021-11-20T01:39:18.760Z,33.9943333,-116.7871667,11.94,3.17,ml,122,16,0.04417,0.15
2021-11-19T19:05:02.051Z,40.5121,-81.265,5,2.6,mb_lg,,52,0.438,0.38
2021-11-19T18:34:00.887Z,45.9059,-106.5417,0,3.1,ml,,103,0.813,0.79
2021-11-19T11:40:07.160Z,44.3722,-115.3092,4.71,2.7,ml,,58,0.868,0.72
2021-11-19T04:26:28.440Z,30.0063,-113.8168,10,4.5,mb,,196,1.361,1.08
2021-11-19T04:18:11.088Z,31.16377523,-103.2657692,3.406518555,3,ml,23,73,0.023471011,0.2
2021-11-18T18:01:01.180Z,34.2908333,-92.582,8.87,2.93,md,20,71,0.2862,0.18
2021-11-18T14:20:29.570Z,38.6996,-97.5427,1.98,2.9,mb_lg,,146,0.73,0.26
2021-11-18T09:59:12.726Z,31.66805515,-104.3676604,6.594311523,2.8,ml,39,69,0.113482019,0.2
2021-11-18T08:07:48.020Z,34.2328333,-119.764,2.12,2.87,ml,40,170,0.2114,0.29
2021-11-18T08:07:42.120Z,34.2723333,-119.7501667,1.69,2.64,ml,47,82,0.1705,0.2
2021-11-18T04:33:34.792Z,30.7529,-113.1498,10,4.4,mb,,165,0.85,0.91
2021-11-18T04:32:46.558Z,29.8811,-113.7822,10,4,mb,,141,0.953,0.74
2021-11-18T03:40:00.260Z,36.8728333,-90.5575,16.13,2.53,md,23,137,0.1392,0.21
2021-11-18T02:53:03.820Z,36.9076667,-90.543,16.46,4,mw,99,44,0.1577,0.23
2021-11-18T01:51:15.940Z,31.8815,-116.9846667,13.5,3.21,ml,22,234,0.2728,0.19
2021-11-18T01:40:05.572Z,38.6761,-97.4697,5,2.6,mb_lg,,99,0.741,0.68
2021-11-18T00:01:35.650Z,37.7915,-121.9636667,10.07,2.72,md,116,47,0.006579,0.08
2021-11-17T21:43:10.335Z,38.6852,-97.5026,5,2.9,mb_lg,,141,0.734,0.45
2021-11-17T19:58:46.240Z,37.7893333,-121.9675,9.45,2.98,md,118,46,0.0105,0.09
2021-11-17T19:46:27.660Z,37.7898333,-121.9688333,9.39,2.55,md,100,46,0.002168,0.08
2021-11-17T19:44:46.240Z,37.7896667,-121.9628333,9.51,3.22,ml,63,61,0.006723,0.06
2021-11-17T19:43:43.550Z,37.7891667,-121.9688333,10.3,3.86,mw,221,35,0.001948,0.12
2021-11-17T18:45:46.158Z,44.4571,-115.2095,10,2.6,ml,,43,0.842,1.23
2021-11-17T10:57:54.147Z,31.66101494,-104.3159274,7.211303711,2.5,ml,34,68,0.113948229,0.3
2021-11-17T10:36:47.318Z,32.40142822,-101.5897723,10.24654134,2.5,ml,20,61,0.193075632,0.2
2021-11-17T10:30:32.797Z,44.9941,-113.08,5,2.7,ml,,53,0.233,0.58
2021-11-17T03:25:56.862Z,32.11578369,-102.1599895,6.725056966,2.7,ml,26,49,0.015105336,0.1
2021-11-17T00:40:56.500Z,39.0221667,-123.0681667,3.22,2.51,md,56,50,0.02882,0.15
2021-11-16T17:22:40.840Z,37.506,-118.8358333,7.53,3.13,ml,29,113,0.08405,0.07
2021-11-16T17:05:41.660Z,37.5051667,-118.8348333,7.64,2.57,md,28,67,0.08483,0.04
2021-11-16T08:36:47.447Z,32.1194458,-102.1578458,7.214152018,3.5,ml,50,55,0.012811279,0.2
2021-11-16T06:41:10.667Z,31.11640922,-103.3742796,4.357714844,2.5,ml,27,47,0.013393471,0.2
2021-11-16T01:36:48.460Z,35.115,-95.38616667,7.83,2.51,ml,62,132,0.110678281,0.21
2021-11-16T00:17:55.348Z,44.298,-115.1927,10,2.5,ml,,65,0.832,1.26
2021-11-15T21:11:39.512Z,44.3171,-115.1911,10,2.6,ml,,83,0.829,1.12
2021-11-15T14:46:44.980Z,29.9084,-113.7589,10,4.2,mb,,138,0.976,0.73
2021-11-15T09:28:29.470Z,35.9445,-120.4905,9.79,3.17,ml,71,62,0.01278,0.11
